header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Quality marks,Areas,Living area,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,Area,Ownership situation,Fees,Location,Garden,Back garden,Garden location,Balcony/roof garden,Shed / storage,Facilities.1,Insulation.1,Type of parking facilities,error
Albert Molhof 75,1031 JK Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/huis-42424606-albert-molhof-75/?navigateSource=resultlist,20220130_232319,"€ 1,115,000 vrij op naam","€ 6,559    The asking price per m² (€ 1,115,000) is calculated by dividing the asking price of the home by the living area (170 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",4 months,Sold under reservation,Available immediately,"Single-family home, row house (residential property facing inner courtyard)",New property,After 2020,Gable roof covered with asphalt roofing,SWK garantiecertificaat,Living area170 m²Exterior space attached to the building48 m²External storage space5 m²,170 m²,48 m²,5 m²,117 m²,460 m³,6 rooms (3 bedrooms),2 bathrooms and 1 separate toilet,2 toilets,3 stories,"Optical fibre, mechanical ventilation, passive ventilation system, TV via cable and solar panels",Not available,Completely insulated,District heating,District heating,117 m²,Municipal long-term lease,Paid until 16-05-2070,"Sheltered location, in residential district and unobstructed surrounding view",Back garden,"48 m² (8,5 meter deep and 5,7 meter broad)",Located at the northwest accessible via the rear,French balcony present,Detached wooden storage,Electricity,No insulation,Parking garage,no
