header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,Type apartment,Building type,Construction period,Type of roof,Areas,Living area,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Garden,Back garden,Garden location,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
John Franklinstraat 21 hs,1056 SW Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-88900846-john-franklinstraat-21-hs/?navigateSource=resultlist,20220130_220210,"€ 495,000 kosten koper","€ 7,279    The asking price per m² (€ 495,000) is calculated by dividing the asking price of the home by the living area (68 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 95 per month,8 weeks,Sold under reservation,Available in consultation,Ground-floor apartment (apartment),Resale property,1906-1930,Flat roof covered with other,Living area68 m²,68 m²,241 m³,3 rooms (2 bedrooms),1 bathroom,Toilet,1 story,Ground floor,TV via cable,E            2.36What does this mean?,Double glazing,CH boiler,CH boiler,"Remeha (gas-fired from 2010, in ownership)",Municipal ownership encumbered with long-term leaset (end date of long-term lease:  30-09-2057),Paid until 30-09-2057,Alongside a quiet road and in residential district,Back garden,"45 m² (6 meter deep and 7,5 meter broad)",Located at the west,Paid parking and resident's parking permits,Yes,Yes,Yes,Yes,Yes,Yes,no
