header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Energy label,Hot water,Ownership situation,Fees,Location,Garden,Back garden,Garden location,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Hertspieghelweg 66 H,1055 KS Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42658571-hertspieghelweg-66-h/?navigateSource=resultlist,20220131_001053,"€ 485,000 kosten koper","€ 6,139    The asking price per m² (€ 485,000) is calculated by dividing the asking price of the home by the living area (79 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 85 per month,6 weeks,Under offer,Available in consultation,Ground-floor apartment (apartment),Resale property,1950,Living area79 m²Other space inside the building1 m²Exterior space attached to the building1 m²External storage space5 m²,79 m²,1 m²,1 m²,5 m²,244 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Shower,5 stories,Ground floor,C        What does this mean?,CH boiler,Municipal long-term lease,Bought off for eternity,In residential district and unobstructed surrounding view,Back garden,"44 m² (8,6 meter deep and 5,1 meter broad)",Located at the east,Detached brick storage,Paid parking and resident's parking permits,Yes,Yes,Yes,Yes,Yes,Yes,no
