header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Specific,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Garden,Balcony/roof garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Brigittenstraat 15 C,3512 KJ Utrecht        ,https://www.funda.nl/en/koop/utrecht/appartement-42428659-brigittenstraat-15-c/?navigateSource=resultlist,20220131_152852,"€ 1,450,000 kosten koper","€ 7,672    The asking price per m² (€ 1,450,000) is calculated by dividing the asking price of the home by the living area (189 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",4 months,Available,Available in consultation,Upstairs apartment,Resale property,1650,Protected townscape or village view (permit needed for alterations) and listed building (national monument),Living area189 m²Exterior space attached to the building19 m²,189 m²,19 m²,682 m³,5 rooms (2 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet",2 stories,2nd floor,Mechanical ventilation,Not required,Partly double glazed,CH boiler,CH boiler,"Gas-fired combination boiler, in ownership",Full ownership,In center,Sun terrace,Roof terrace present,"Paid parking, public parking and resident's parking permits",Yes,Yes,Yes,Yes,Yes,Yes,no
