header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Fees,Location,Garden,Back garden,Garden location,Shed / storage,Type of parking facilities,error
Filipijnen 83,3524 JJ Utrecht        ,https://www.funda.nl/en/koop/utrecht/huis-42681644-filipijnen-83/?navigateSource=resultlist,20220128_084814,"€ 400,000 kosten koper","€ 4,255    The asking price per m² (€ 400,000) is calculated by dividing the asking price of the home by the living area (94 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",Today,Available,Available in consultation,"Single-family home, row house",Resale property,1984,Living area94 m²External storage space6 m²,94 m²,6 m²,140 m²,326 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Bath and toilet,3 stories and a loft,Solar panels,C        What does this mean?,Double glazing and completely insulated,CH boiler,CH boiler,"Bosch VRC29 (gas-fired combination boiler from 2007, in ownership)",140 m²,Municipal long-term lease,Bought off for eternity,Alongside a quiet road and in residential district,Back garden and front garden,"89 m² (19,71 meter deep and 4,5 meter broad)",Located at the southwest accessible via the rear,Detached brick storage,Public parking,no
