header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Quality marks,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Insulation.1,Type of parking facilities,error
Cor Ditewegstraat 15,3075 PT Rotterdam        ,https://www.funda.nl/en/koop/rotterdam/huis-42503011-cor-ditewegstraat-15/?navigateSource=resultlist,20220125_233326,"€ 450,000 kosten koper","€ 3,982    The asking price per m² (€ 450,000) is calculated by dividing the asking price of the home by the living area (113 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Sold under reservation,Available in consultation,"Single-family home, row house",Resale property,2019,With carpets and curtains,Gable roof covered with roof tiles,GIW Waarborgcertificate,Living area113 m²External storage space7 m²,113 m²,7 m²,130 m²,401 m³,6 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,3 stories,"Outdoor awning, mechanical ventilation, passive ventilation system, sliding door and TV via cable",A+        What does this mean?,Completely insulated,District heating,District heating,130 m²,Full ownership,In residential district,Back garden and front garden,"36 m² (0,09 meter deep and 0,06 meter broad)",Located at the southwest accessible via the rear,Detached wooden storage,Electricity,No insulation,Public parking,no
