header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Fees,Location,Balcony/roof garden,Type of garage,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Faas Wilkesstraat 121 a,1095 MD Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-88045491-faas-wilkesstraat-121-a/?navigateSource=resultlist,20220130_212213,"€ 1,495,000 kosten koper","€ 7,746    The asking price per m² (€ 1,495,000) is calculated by dividing the asking price of the home by the living area (193 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 25, 2022",Available,Available in consultation,€ 327.00 per month,Penthouse (apartment),Resale property,2019,Flat roof,Living area193 m²Exterior space attached to the building133 m²,193 m²,133 m²,631 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Toilet,2 stories,8th floor,"Jacuzzi, elevator and mechanical ventilation",A        What does this mean?,"Roof insulation, double glazing, insulated walls and floor insulation",District heating,District heating,Long-term lease,€ 1.644 per year with option to purchase,In residential district and unobstructed surrounding view,Roof terrace present,Parking place,Yes,Yes,Yes (€ 327.00 per month),Yes,Yes,Yes,no
