header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Specific,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Garden,Balcony/roof garden,Shed / storage,Type of garage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Nieuwegracht 19 G,3512 LC Utrecht        ,https://www.funda.nl/en/koop/utrecht/appartement-42428532-nieuwegracht-19-g/?navigateSource=resultlist,20220131_155508,"€ 2,495,000 kosten koper","€ 6,707    The asking price per m² (€ 2,495,000) is calculated by dividing the asking price of the home by the living area (372 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",4 months,Available,Available in consultation,Penthouse (apartment),Resale property,1650,Protected townscape or village view (permit needed for alterations) and listed building (national monument),Living area372 m²Exterior space attached to the building60 m²,372 m²,60 m²,"1,216 m³",6 rooms (5 bedrooms),2 bathrooms and 1 separate toilet,"Bath, shower and 2 toilets",2 stories,Elevator,Not required,"Roof insulation, floor insulation and secondary glazing",CH boiler,CH boiler,"Remeha (gas-fired combination boiler from 2011, in ownership)",Full ownership,In center,Sun terrace,Roof terrace present,Built-in,Underground parking,"Paid parking, public parking and resident's parking permits",Yes,Yes,Yes,Yes,Yes,Yes,no
