header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Construction period,Specific,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Ownership situation.1,Location,Garden,Back garden,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Legmeerstraat 32 hs,1058 NE Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42431185-legmeerstraat-32-hs/?navigateSource=resultlist,20220130_192947,"€ 1,125,000 kosten koper","€ 9,000    The asking price per m² (€ 1,125,000) is calculated by dividing the asking price of the home by the living area (125 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 180 per month,4 months,Sold under reservation,Available in consultation,€ 180.00 per month,Ground-floor + upstairs apartment (apartment with open entrance to street),Resale property,1931-1944,Double occupancy possible,Living area125 m²Exterior space attached to the building6 m²External storage space11 m²,125 m²,6 m²,11 m²,465 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Bath and toilet,2 stories,Ground floor,Mechanical ventilation and passive ventilation system,D        What does this mean?,Partly double glazed and mostly double glazed,CH boiler and partial floor heating,CH boiler,"Intergas (gas-fired combination boiler from 2006, in ownership)",Full ownership,Full ownership,"Alongside a quiet road, in center and in residential district",Back garden and sun terrace,"46 m² (7,69 meter deep and 5,98 meter broad)",French balcony present,Detached wooden storage,"Paid parking, public parking and resident's parking permits",Yes,Yes,Yes (€ 180.00 per month),Yes,Yes,Yes,no
