header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Type of parking facilities,error
Boergoensevliet 70,3082 KW Rotterdam        ,https://www.funda.nl/en/koop/rotterdam/huis-88987325-boergoensevliet-70/?navigateSource=resultlist,20220125_232618,"€ 325,000 kosten koper","€ 3,824    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 325,000) is calculated by dividing the asking price of the home by the living area (85 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",2 months,Sold under reservation,Available in consultation,"Single-family home, double house",Resale property,1921,Combination roof covered with roof tiles,Living area85 m²External storage space11 m²,85 m²,11 m²,237 m²,318 m³,4 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Shower,2 stories,"Alarm installation, rolldown shutters and TV via cable",G        What does this mean?,Mostly double glazed,CH boiler,CH boiler,"Gas-fired combination boiler from 2017, in ownership",237 m²,Full ownership,In residential district,Back garden and front garden,"130 m² (18 meter deep and 7,5 meter broad)",Located at the southeast accessible via the rear,Detached wooden storage,Public parking,no
