header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Type of parking facilities,error
Singelstraat 33,4331 SR Middelburg        ,https://www.funda.nl/en/koop/middelburg/huis-42528659-singelstraat-33/?navigateSource=resultlist,20220128_082845,"€ 695,000 kosten koper","€ 4,017    The asking price per m² (€ 695,000) is calculated by dividing the asking price of the home by the living area (173 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Under offer,Available in consultation,"Desirable residence/villa, row house",Resale property,1780,"Protected townscape or village view (permit needed for alterations), with carpets and curtains and listed building (national monument)",Combination roof covered with roof tiles,Living area173 m²,173 m²,276 m²,685 m³,5 rooms (4 bedrooms),1 bathroom and 2 separate toilets,Shower,3 stories and a basement,"Skylight, passive ventilation system and flue",Not required,Insulated walls and floor insulation,"CH boiler, fireplace and partial floor heating",Gas water heater,"Radson (gas-fired from 1986, in ownership)",276 m²,Full ownership,Alongside a quiet road and in center,Back garden and sun terrace,"165 m² (24,5 meter deep and 6,75 meter broad)",Located at the north,"Paid parking, public parking and resident's parking permits",no
