header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Balcony/roof garden,Type of garage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Pieter Karel Drossaartstraat 65,3131 PA Vlaardingen        ,https://www.funda.nl/en/koop/vlaardingen/appartement-42541141-pieter-karel-drossaartstraat-65/?navigateSource=resultlist,20220128_135743,"€ 315,000 kosten koper","€ 2,172    The asking price per m² (€ 315,000) is calculated by dividing the asking price of the home by the living area (145 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",7 weeks,Under offer,Available in consultation,Upstairs apartment (double upstairs apartment),Resale property,1903,Gable roof covered with roof tiles,Living area145 m²Exterior space attached to the building36 m²External storage space5 m²,145 m²,36 m²,5 m²,433 m³,8 rooms (6 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet",2 stories,2nd floor,TV via cable,G        What does this mean?,Double glazing,CH boiler,CH boiler,"Gas-fired combination boiler from 2021, in ownership",Part of parcel,Full ownership,In residential district,Roof terrace present,Not yet present but possible,Public parking,No,No,No,No,No,No,no
