header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Garden,Back garden,Garden location,Balcony/roof garden,Type of garage,Capacity,Facilities.1,Type of parking facilities,error
Ds. Faberhof 4,6431 GE Hoensbroek        ,https://www.funda.nl/en/koop/hoensbroek/huis-42695020-ds-faberhof-4/?navigateSource=resultlist,20220129_012041,"€ 299,000 kosten koper","€ 2,534    The asking price per m² (€ 299,000) is calculated by dividing the asking price of the home by the living area (118 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",Today,Available,Available in consultation,"Single-family home, semi-detached residential property",Resale property,2003,Living area118 m²Other space inside the building22 m²Exterior space attached to the building14 m²,118 m²,22 m²,14 m²,204 m²,471 m³,5 rooms (4 bedrooms),1 bathroom and 2 separate toilets,Hipbath and shower,2 stories and a attic,Sliding door,B        What does this mean?,"Roof insulation, mostly double glazed, insulated walls and floor insulation",CH boiler,CH boiler,"Gas-fired from 2019, to rent",204 m²,Full ownership,Back garden and front garden,56 m² (7 meter deep and 8 meter broad),Located at the southeast,Roof terrace present,Attached brick garage,1 car,Electricity and running water,Public parking,no
