header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Provisional energy label,Heating,Hot water,CH boiler,Ownership situation,Fees,Shed / storage,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Troelstrakade 125,2531 AC Den Haag        ,https://www.funda.nl/en/koop/den-haag/appartement-42657682-troelstrakade-125/?navigateSource=resultlist,20220131_195607,"€ 225,000 kosten koper","€ 3,000    The asking price per m² (€ 225,000) is calculated by dividing the asking price of the home by the living area (75 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",6 weeks,Sold under reservation,Available in consultation,€ 40.00 per month,Residential property with shared street entrance (apartment with open entrance to street),Resale property,1934,Flat roof covered with asphalt roofing,Living area75 m²Exterior space attached to the building6 m²External storage space4 m²,75 m²,6 m²,4 m²,253 m³,4 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Shower,4 stories,2nd floor,TV via cable,G        What does this mean?,CH boiler,CH boiler,"Gas-fired combination boiler from 2021, in ownership",Municipal long-term lease,€ 175 per year,Attached brick storage,Electricity,Paid parking and public parking,Yes,Yes,Yes (€ 40.00 per month),Yes,No,Yes,no
