header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Areas,Living area,Plot size,Volume in cubic meters,Number of rooms,Number of stories,Provisional energy label,Area,Ownership situation,Garden,Back garden,Garden location,error
Bouwnummer 029 (Bouwnr. 029),3846 AJ Harderwijk        ,https://www.funda.nl/en/koop/harderwijk/huis-42476986-bouwnummer-029-bouwnr-029/?navigateSource=resultlist,20220130_154839,"€ 344,500 vrij op naam","€ 3,589    The asking price per m² (€ 344,500) is calculated by dividing the asking price of the home by the living area (96 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",6+ months,Sold under reservation,Available in consultation,"Single-family home, corner house",New property,2022,Living area96 m²,96 m²,86 m²,373 m³,3 rooms (2 bedrooms),2 stories and a attic,A        What does this mean?,86 m²,Full ownership,Back garden,"43 m² (9 meter deep and 4,8 meter broad)",Located at the east,no
