header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Accessibility,Type of roof,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Ownership situation.1,Fees.1,Location,Garden,Balcony/roof garden,Type of garage,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Stadhouderskade 17 G.,1054 ES Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-41313037-stadhouderskade-17-g/?navigateSource=resultlist,20220130_223229,"€ 995,000 kosten koper","€ 5,958    The asking price per m² (€ 995,000) is calculated by dividing the asking price of the home by the living area (167 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 496 per month,6+ months,Sold under reservation,Available in consultation,Mezzanine (apartment),Resale property,1991,Disabled access friendly and accessible for seniors,Flat roof covered with asphalt roofing,Living area167 m²Exterior space attached to the building13 m²,167 m²,13 m²,476 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet",1 story,4th floor,"Outdoor awning, elevator, mechanical ventilation and sliding door",C        What does this mean?,Double glazing,CH boiler,CH boiler,"NEFIT Aquapower (gas-fired combination boiler from 2010, in ownership)",Municipal ownership encumbered with long-term leaset (end date of long-term lease:  30-09-2038),Paid until 30-09-2038,Municipal ownership encumbered with long-term leaset (end date of long-term lease:  30-09-2038),Paid until 30-09-2038,"Alongside park, sheltered location, in center and unobstructed surrounding view",Sun terrace,Roof terrace present,Underground parking and parking place,Yes,Yes,Yes,Yes,Yes,Yes,no
