header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Areas,Living area,Volume in cubic meters,Number of rooms,Number of stories,Provisional energy label,error
Waterfront -  Kop van de Bakens (Bouwnr. 64),3846 JN Harderwijk        ,https://www.funda.nl/en/koop/harderwijk/appartement-41983065-waterfront-kop-van-de-bakens-bouwnr-64/?navigateSource=resultlist,20220129_094957,"€ 636,877 vrij op naam","€ 4,582    The asking price per m² (€ 636,877) is calculated by dividing the asking price of the home by the living area (139 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",6+ months,Sold under reservation,Available in consultation,Apartment with shared street entrance,New property,2021,Living area139 m²,139 m²,348 m³,4 rooms,1 story,A        What does this mean?,no
