header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Areas,Living area,Plot size,Volume in cubic meters,Number of rooms,Number of stories,Provisional energy label,Area,Ownership situation,Location,error
Bouwnummer 317 (Bouwnr. 317),3826 HR Amersfoort        ,https://www.funda.nl/en/koop/amersfoort/huis-42679347-bouwnummer-317-bouwnr-317/?navigateSource=resultlist,20220129_072833,"€ 675,000 vrij op naam","€ 4,355    The asking price per m² (€ 675,000) is calculated by dividing the asking price of the home by the living area (155 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 weeks,Available,Available in consultation,"Single-family home, corner house",New property,2022,Living area155 m²,155 m²,283 m²,600 m³,4 rooms (3 bedrooms),2 stories and a attic,A        What does this mean?,283 m²,Full ownership,Alongside busy road and in residential district,no
