header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Construction period,Type of roof,Quality marks,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Heating,Hot water,CH boiler,Area,Ownership situation,Fees,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of parking facilities,error
Jacob Mosselstraat 25,2595 RD Den Haag        ,https://www.funda.nl/en/koop/den-haag/huis-42674299-jacob-mosselstraat-25/?navigateSource=resultlist,20220131_210444,"€ 900,000 kosten koper","€ 5,357    The asking price per m² (€ 900,000) is calculated by dividing the asking price of the home by the living area (168 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 weeks,Available,Available in consultation,"Desirable residence/villa, corner house",Resale property,2001-2010,Flat roof covered with asphalt roofing,Energie Prestatie Advies,Living area168 m²External storage space21 m²,168 m²,21 m²,171 m²,648 m³,7 rooms (5 bedrooms),1 bathroom and 1 separate toilet,Bath and shower,3 stories,"Outdoor awning, mechanical ventilation and sliding door",A        What does this mean?,CH boiler,CH boiler,"Remeha Avanta (gas-fired combination boiler from 2017, in ownership)",171 m²,Municipal long-term lease,Bought off for eternity,"Alongside a quiet road, sheltered location, in center and in residential district",Back garden,"61 m² (10,92 meter deep and 5,6 meter broad)",Located at the southwest accessible via the rear,Detached wooden storage,Electricity,"Paid parking, public parking and resident's parking permits",no
