header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Type of garage,Capacity,Insulation.1,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Golflaan 12 -11,8445 SX Heerenveen        ,https://www.funda.nl/en/koop/heerenveen/appartement-42681466-golflaan-12-11/?navigateSource=resultlist,20220127_203006,"€ 325,000 kosten koper","€ 3,652    The asking price per m² (€ 325,000) is calculated by dividing the asking price of the home by the living area (89 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 24, 2022",Available,Available in consultation,Upstairs apartment,Resale property,1999,Partly furnished with carpets and curtains,Combination roof covered with roof tiles,Living area89 m²Exterior space attached to the building9 m²External storage space18 m²,89 m²,9 m²,18 m²,277 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Bath and shower,1 story,1st floor,"Elevator, mechanical ventilation and TV via cable",B        What does this mean?,"Roof insulation, double glazing, insulated walls and floor insulation",CH boiler,CH boiler,"HR ( combination boiler from 2015, in ownership)",Full ownership,"Alongside park, in residential district and unobstructed surrounding view",Balcony present,Garage,1 car,No insulation,No,No,No,No,No,No,no
