header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Location,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Otto Verdoornplaats 58,3067 AR Rotterdam        ,https://www.funda.nl/en/koop/rotterdam/appartement-42687036-otto-verdoornplaats-58/?navigateSource=resultlist,20220125_234726,"€ 269,000 kosten koper","€ 3,362    The asking price per m² (€ 269,000) is calculated by dividing the asking price of the home by the living area (80 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 20, 2022",Available,Available in consultation,€ 197.70 per month,Galleried apartment (apartment),Resale property,1967,Flat roof,Living area80 m²Exterior space attached to the building3 m²External storage space5 m²,80 m²,3 m²,5 m²,235 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Shower,1 story,2nd floor,Elevator and TV via cable,C        What does this mean?,Double glazing,Communal central heating,Electrical boiler (rental),See deed,In center and in residential district,Balcony present,Built-in,Public parking,Yes,Yes,Yes (€ 197.70 per month),Yes,Yes,Yes,no
