header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Areas,Living area,Other space inside the building,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Energy label,Insulation,Heating,CH boiler,Ownership situation,Fees,Location,Balcony/roof garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Soembawastraat 69 D,1095 VZ Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42689351-soembawastraat-69-d/?navigateSource=resultlist,20220129_091736,"€ 350,000 kosten koper","€ 7,447    The asking price per m² (€ 350,000) is calculated by dividing the asking price of the home by the living area (47 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 22, 2022",Available,Available in consultation,€ 75.00 per month,Upstairs apartment (apartment),Resale property,1935,Living area47 m²Other space inside the building1 m²Exterior space attached to the building5 m²,47 m²,1 m²,5 m²,155 m³,3 rooms (2 bedrooms),1 bathroom,Bath and toilet,1 story,3rd floor,D        What does this mean?,Double glazing,CH boiler,"Intergas (2021, in ownership)",Municipal long-term lease (end date of long-term lease:  31-10-2059),€ 443 per year with option to purchase,Alongside a quiet road and in residential district,Balcony present,Paid parking and resident's parking permits,Yes,Yes,Yes (€ 75.00 per month),Yes,Yes,Yes,no
