header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Accessibility,Type of roof,Quality marks,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Fees,Location,Balcony/roof garden,Shed / storage,Type of garage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Céramiquelaan 363,1031 KG Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42671592-ceramiquelaan-363/?navigateSource=resultlist,20220130_220542,"€ 1,150,000 kosten koper","€ 7,667    The asking price per m² (€ 1,150,000) is calculated by dividing the asking price of the home by the living area (150 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 182 per month,2 weeks,Available,Available in consultation,Apartment with shared street entrance (apartment),Resale property,2021,Accessible for seniors,Flat roof covered with asphalt roofing,Woningborg garantiecertificaat,Living area150 m²Exterior space attached to the building20 m²,150 m²,20 m²,445 m³,4 rooms (3 bedrooms),2 bathrooms and 1 separate toilet,"Bath, 2 showers and toilet",1 story,"Balanced ventilation system, optical fibre, elevator, sliding door and TV via cable",A++        What does this mean?,Completely insulated,District heating and complete floor heating,Central facility,Municipal ownership encumbered with long-term leaset (end date of long-term lease:  15-09-2069),Paid until 15-09-2069,Alongside water and unobstructed surrounding view,Balcony present,Built-in,Parking place,Paid parking and parking garage,Yes,Yes,Yes,Yes,Yes,Yes,no
