header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Areas,Living area,Plot size,Volume in cubic meters,Number of rooms,Number of stories,Energy label,Area,Ownership situation,error
Dr. Poelsplein 1,6369 AT Simpelveld        ,https://www.funda.nl/en/koop/simpelveld/huis-88026012-dr-poelsplein-1/?navigateSource=resultlist,20220129_072856,"€ 149,000 kosten koper","€ 596    The asking price per m² (€ 149,000) is calculated by dividing the asking price of the home by the living area (250 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 weeks,Available,Available immediately,"Single-family home, semi-detached residential property",Resale property,1900,Living area250 m²,250 m²,116 m²,950 m³,14 rooms,3 stories,Not available,116 m²,Full ownership,no
