header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,Area,Ownership situation,Location,Garden,Back garden,Garden location,Type of garage,Capacity,Facilities.1,Type of parking facilities,error
Fonejacht 40,9204 KN Drachten        ,https://www.funda.nl/en/koop/drachten/huis-42535446-fonejacht-40/?navigateSource=resultlist,20220128_140447,"€ 495,000 kosten koper","€ 2,895    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 495,000) is calculated by dividing the asking price of the home by the living area (171 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",2 months,Sold under reservation,Available in consultation,"Single-family home, detached residential property",Resale property,1991,Hip roof covered with roof tiles,Living area171 m²Other space inside the building38 m²,171 m²,38 m²,537 m²,720 m³,6 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,2 stories and a attic,"Mechanical ventilation, flue and TV via cable",C        What does this mean?,"Roof insulation, double glazing, insulated walls and floor insulation",Hot air heating and wood heater,Gas water heater,537 m²,Full ownership,Alongside a quiet road and in residential district,"Back garden, front garden and side garden",256 m² (16 meter deep and 16 meter broad),Located at the north accessible via the rear,Attached brick garage,1 car,Electrical door and electricity,Parking on private property,no
