header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Fees,Location,Garden,Back garden,Garden location,Shed / storage,Type of parking facilities,error
Texelweg 58,1025 RV Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/huis-42671432-texelweg-58/?navigateSource=resultlist,20220130_230240,"€ 585,000 kosten koper","€ 7,048    The asking price per m² (€ 585,000) is calculated by dividing the asking price of the home by the living area (83 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 weeks,Under offer,Available in consultation,"Single-family home, corner house",Resale property,1931,Gable roof covered with roof tiles,Living area83 m²External storage space3 m²,83 m²,3 m²,140 m²,274 m³,4 rooms (3 bedrooms),1 bathroom,Toilet,2 stories and a attic,Mechanical ventilation and TV via cable,E        What does this mean?,Roof insulation and double glazing,CH boiler,CH boiler,"HR (gas-fired combination boiler, in ownership)",140 m²,Municipal ownership encumbered with long-term leaset (end date of long-term lease:  30-06-2054),Paid until 30-06-2054,Alongside a quiet road and in residential district,"Back garden, front garden and side garden",56 m² (8 meter deep and 7 meter broad),Located at the south accessible via the rear,Detached brick storage,Public parking,no
