header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Construction period,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Balcony/roof garden,Shed / storage,Facilities.1,Type of parking facilities,error
Picushof 228,5613 SG Eindhoven        ,https://www.funda.nl/en/koop/eindhoven/huis-42515280-picushof-228/?navigateSource=resultlist,20220201_010523,"€ 650,000 kosten koper","€ 2,955    The asking price per m² (€ 650,000) is calculated by dividing the asking price of the home by the living area (220 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Under offer,Available in consultation,"Single-family home, corner house",Resale property,2001-2010,Flat roof covered with asphalt roofing,Living area220 m²Other space inside the building4 m²Exterior space attached to the building21 m²,220 m²,4 m²,21 m²,238 m²,804 m³,8 rooms (3 bedrooms),2 bathrooms and 2 separate toilets,Bath and 2 toilets,3 stories,Air conditioning,B        What does this mean?,"Roof insulation, double glazing, insulated walls and floor insulation",CH boiler,CH boiler,"Nefit (gas-fired combination boiler, in ownership)",238 m²,Full ownership,"Alongside a quiet road, alongside water, in center and in residential district","Front garden, side garden and sun terrace",Roof terrace present,Built-in,Electricity,Parking on private property and public parking,no
