header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Insulation.1,Type of parking facilities,error
Ursulinenlaan 38,1861 SN Bergen (NH)        ,https://www.funda.nl/en/koop/bergen-nh/huis-42441877-ursulinenlaan-38/?navigateSource=resultlist,20220128_072843,"€ 989,000 kosten koper","€ 5,958    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 989,000) is calculated by dividing the asking price of the home by the living area (166 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",4 months,Sold under reservation,Available in consultation,"Single-family home, detached residential property",Resale property,1993,Gable roof covered with roof tiles,Living area166 m²External storage space12 m²,166 m²,12 m²,417 m²,550 m³,6 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Toilet,3 stories,"Outdoor awning, skylight, passive ventilation system, rolldown shutters, flue, TV via cable and solar panels",A        What does this mean?,"Roof insulation, double glazing, insulated walls and floor insulation","CH boiler, wood heater and partial floor heating",CH boiler,"Nefit Ecomline HRC 30V (gas-fired combination boiler from 2004, in ownership)",417 m²,Full ownership,"Alongside a quiet road, sheltered location, in center and in residential district",Back garden and front garden,"100 m² (11,5 meter deep and 8,7 meter broad)",Located at the southwest accessible via the rear,Attached brick storage,Electricity,Double glazing,Parking on private property,no
