header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Location,Balcony/roof garden,Shed / storage,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Gerstkamp 74,2592 CT Den Haag        ,https://www.funda.nl/en/koop/den-haag/appartement-42534179-gerstkamp-74/?navigateSource=resultlist,20220129_044437,"€ 295,000 kosten koper","€ 3,554    The asking price per m² (€ 295,000) is calculated by dividing the asking price of the home by the living area (83 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",8 weeks,Sold under reservation,Available in consultation,€ 194.00 per month,Apartment with shared street entrance (apartment),Resale property,1966,Flat roof,Living area83 m²Exterior space attached to the building6 m²,83 m²,6 m²,266 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,1 story,3rd floor,Elevator,C        What does this mean?,Partly double glazed,Communal central heating,Electrical boiler,Full ownership,"Alongside a quiet road, in residential district and unobstructed surrounding view",Balcony present,Built-in,Electricity and running water,Parking on private property and public parking,Yes,Yes,Yes (€ 194.00 per month),Yes,Yes,Yes,no
