header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Shed / storage,Facilities.1,Type of garage,Capacity,Facilities.2,Insulation.1,Type of parking facilities,error
Wijksestraat 35,6617 BZ Bergharen        ,https://www.funda.nl/en/koop/bergharen/huis-41201599-wijksestraat-35/?navigateSource=resultlist,20220128_020100,"€ 995,000 kosten koper","€ 4,146    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 995,000) is calculated by dividing the asking price of the home by the living area (240 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",6+ months,Sold under reservation,Available in consultation,"Converted farmhouse, detached residential property",Resale property,1999,Double occupancy possible,Gable roof covered with roof tiles and cane,Living area240 m²External storage space84 m²,240 m²,84 m²,"6,320 m²",902 m³,5 rooms (4 bedrooms),2 bathrooms and 1 separate toilet,"Jacuzzi, steam cabin, 2 baths, shower and 2 toilets",2 stories and a loft,"Skylight, optical fibre, jacuzzi, mechanical ventilation, passive ventilation system, flue and steam cabin",A        What does this mean?,"Roof insulation, double glazing, energy efficient window, insulated walls and floor insulation","CH boiler, gas heaters and partial floor heating",CH boiler,"Nefit Ecomline HRC + bijgebouw Nefit HRC 2003 (gas-fired combination boiler from 2001, in ownership)",6.320 m²,Full ownership,"On the edge of a forest, alongside a quiet road, outside the built-up area, rural and unobstructed surrounding view","Patio/atrium, surrounded by garden and sun terrace",Detached wooden storage,Electricity,Detached brick garage,2 cars,"Loft, electricity, heating and running water","Roof insulation, double glazing, insulated walls and floor insulation",Parking on gated property and parking on private property,no
