header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Type of parking facilities,error
Freek van Leeuwenstraat 5,3059 TN Rotterdam        ,https://www.funda.nl/en/koop/rotterdam/huis-42543678-freek-van-leeuwenstraat-5/?navigateSource=resultlist,20220126_171357,"€ 825,000 kosten koper","€ 3,683    The asking price per m² (€ 825,000) is calculated by dividing the asking price of the home by the living area (224 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",6 weeks,Available,Available in consultation,"Single-family home, row house",Resale property,2007,Flat roof covered with asphalt roofing,Living area224 m²Other space inside the building12 m²Exterior space attached to the building3 m²External storage space5 m²,224 m²,12 m²,3 m²,5 m²,284 m²,810 m³,7 rooms (6 bedrooms),2 bathrooms and 2 separate toilets,Bath and 2 showers,3 stories,"Alarm installation, outdoor awning, mechanical ventilation and TV via cable",A        What does this mean?,"Roof insulation, double glazing, insulated walls, floor insulation and completely insulated",District heating,Central facility,284 m²,Full ownership,"Alongside park, alongside a quiet road, alongside water and in residential district",Back garden and front garden,"125 m² (13,85 meter deep and 9,01 meter broad)",Located at the west,Detached wooden storage,Parking on private property,no
