header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Noordeloosstraat 1,2729 ER Zoetermeer        ,https://www.funda.nl/en/koop/zoetermeer/appartement-42541004-noordeloosstraat-1/?navigateSource=resultlist,20220129_025643,"€ 300,000 kosten koper","€ 3,297    The asking price per m² (€ 300,000) is calculated by dividing the asking price of the home by the living area (91 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",7 weeks,Sold under reservation,Available in consultation,€ 248.00 per month,Ground-floor apartment (apartment),Resale property,2003,Flat roof,Living area91 m²Other space inside the building8 m²,91 m²,8 m²,293 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Bath,1 story,Ground floor,"Outdoor awning, optical fibre and mechanical ventilation",A        What does this mean?,"Roof insulation, double glazing, insulated walls and floor insulation",District heating,Central facility,Full ownership,Alongside a quiet road and in residential district,Back garden,"38 m² (7,8 meter deep and 7,8 meter broad)",Located at the southwest,Built-in,Public parking,Yes,Yes,Yes (€ 248.00 per month),Yes,Yes,Yes,no
