header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,Listed since,Type of property,Plot size,Acceptance,Status,error
Dorpsweg 2 A,4491 EK Wissenkerke        ,https://www.funda.nl/en/koop/wissenkerke/bouwgrond-87737595-dorpsweg-2-a/?navigateSource=resultlist,20220129_104506,"€ 122,500 kosten koper",6+ months,Building plot,479 m²,Available in consultation,Available,no
