header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Burgemeester Fockstraat 186 III,1063 EB Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42685859-burgemeester-fockstraat-186-iii/?navigateSource=resultlist,20220127_220256,"€ 325,000 kosten koper","€ 4,851    The asking price per m² (€ 325,000) is calculated by dividing the asking price of the home by the living area (67 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 19, 2022",Available,Available in consultation,€ 105.42 per month,Upstairs apartment (apartment),Resale property,1955,Flat roof,Living area67 m²Other space inside the building1 m²Exterior space attached to the building6 m²External storage space5 m²,67 m²,1 m²,6 m²,5 m²,219 m³,3 rooms (2 bedrooms),1 bathroom,1 story,4th floor,Passive ventilation system,G        What does this mean?,Double glazing,CH boiler,CH boiler,"Intergas (gas-fired from 2012, in ownership)",Municipal ownership encumbered with long-term leaset (end date of long-term lease:  30-04-2029),"€ 81,44 per year with option to purchase",Alongside a quiet road and in residential district,Storage box,Paid parking and resident's parking permits,Yes,Yes,Yes (€ 105.42 per month),Yes,Yes,Yes,no
