header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Accessibility,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Provisional energy label,Insulation,Heating,Hot water,Ownership situation,Ownership situation.1,Location,Balcony/roof garden,Shed / storage,Type of garage,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Hendrika van Tussenbroeklaan 54,3533 SZ Utrecht        ,https://www.funda.nl/en/koop/utrecht/appartement-42696872-hendrika-van-tussenbroeklaan-54/?navigateSource=resultlist,20220131_160758,"€ 285,000 kosten koper","€ 3,476    The asking price per m² (€ 285,000) is calculated by dividing the asking price of the home by the living area (82 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",Today,Available,Available in consultation,€ 303.05 per month,Galleried apartment (apartment),Resale property,2002,Disabled access friendly and accessible for seniors,Flat roof,Living area82 m²Exterior space attached to the building6 m²External storage space4 m²,82 m²,6 m²,4 m²,254 m³,3 rooms (2 bedrooms),1 bathroom,Shower and toilet,1 story,2nd floor,Elevator and mechanical ventilation,B        What does this mean?,Completely insulated,District heating,Central facility,Full ownership,Full ownership,"Alongside a quiet road, on navigable waterway, alongside water and unobstructed surrounding view",Balcony present,Built-in,Underground parking,Yes,Yes,Yes (€ 303.05 per month),Yes,Yes,Yes,no
