header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Balcony/roof garden,Shed / storage,Facilities.1,Type of parking facilities,error
Boschjesstraat 85,1541 KG Koog aan de Zaan        ,https://www.funda.nl/en/koop/koog-aan-de-zaan/huis-42530126-boschjesstraat-85/?navigateSource=resultlist,20220130_164614,"€ 375,000 kosten koper","€ 3,319    The asking price per m² (€ 375,000) is calculated by dividing the asking price of the home by the living area (113 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Sold under reservation,Available in consultation,"Single-family home, row house",Resale property,1930,With carpets and curtains,Hip roof,Living area113 m²Exterior space attached to the building2 m²External storage space10 m²,113 m²,2 m²,10 m²,109 m²,379 m³,6 rooms (5 bedrooms),1 bathroom and 1 separate toilet,Toilet,3 stories,"Skylight, mechanical ventilation, rolldown shutters, flue and TV via cable",D        What does this mean?,"Roof insulation, double glazing, insulated walls and floor insulation","CH boiler, wood heater and partial floor heating",CH boiler,"Remeha Avanta HR (gas-fired combination boiler from 2021, in ownership)",109 m²,Full ownership,Alongside a quiet road and in residential district,Back garden,"59 m² (11 meter deep and 5,4 meter broad)",Located at the south,Balcony present and french balcony present,Detached brick storage,Electricity and running water,Public parking,no
