header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Energy label,Heating,Hot water,CH boiler,Ownership situation,Location,Garden,Patio/atrium,Shed / storage,Facilities,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Rustenburgerstraat 346 bg,1072 HD Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42534647-rustenburgerstraat-346-bg/?navigateSource=resultlist,20220130_232446,"€ 775,000 kosten koper","€ 6,798    The asking price per m² (€ 775,000) is calculated by dividing the asking price of the home by the living area (114 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",8 weeks,Sold under reservation,Available in consultation,€ 50.00 per month,Ground-floor apartment (apartment),Resale property,1904,Combination roof covered with asphalt roofing and roof tiles,Living area114 m²Exterior space attached to the building11 m²,114 m²,11 m²,479 m³,3 rooms (2 bedrooms),2 bathrooms and 1 separate toilet,"Bath, 2 showers and toilet",1 story,Ground floor,D        What does this mean?,CH boiler,CH boiler,"Gas-fired combination boiler from 2013, in ownership",Full ownership,Alongside a quiet road,Patio/atrium,"11 m² (3,11 meter deep and 3,41 meter broad)",Built-in,Electricity,"Paid parking, public parking and resident's parking permits",Yes,No,Yes (€ 50.00 per month),Yes,No,Yes,no
