header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Shed / storage,Facilities.1,Type of parking facilities,error
Bergeend 30,3752 KM Bunschoten-Spakenburg        ,https://www.funda.nl/en/koop/bunschoten-spakenburg/huis-42689400-bergeend-30/?navigateSource=resultlist,20220129_055357,"€ 430,000 kosten koper","€ 3,139    The asking price per m² (€ 430,000) is calculated by dividing the asking price of the home by the living area (137 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 21, 2022",Available,Available in consultation,"Single-family home, row house",Resale property,1979,Gable roof covered with roof tiles,Living area137 m²External storage space11 m²,137 m²,11 m²,170 m²,429 m³,6 rooms (4 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet",3 stories,"Skylight, optical fibre, mechanical ventilation, passive ventilation system and TV via cable",C        What does this mean?,"Roof insulation, double glazing, insulated walls, floor insulation and completely insulated",CH boiler,CH boiler,Remeha (2016),170 m²,Full ownership,Alongside a quiet road and in residential district,Back garden and front garden,Detached wooden storage,Electricity,Public parking,no
