header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Balcony/roof garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Mient 107,2564 KH Den Haag        ,https://www.funda.nl/en/koop/den-haag/appartement-42522035-mient-107/?navigateSource=resultlist,20220130_113539,"€ 300,000 kosten koper","€ 3,797    The asking price per m² (€ 300,000) is calculated by dividing the asking price of the home by the living area (79 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Sold under reservation,Available in consultation,€ 92.50 per month,Residential property with shared street entrance (apartment with open entrance to street),Resale property,1924,Flat roof covered with asphalt roofing,Living area79 m²Exterior space attached to the building3 m²,79 m²,3 m²,266 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Bath,1 story,3rd floor,Passive ventilation system and TV via cable,F        What does this mean?,Double glazing and floor insulation,CH boiler,CH boiler,"ATAG (gas-fired combination boiler from 2015, in ownership)",Municipal long-term lease,"€ 81,86 per year with option to purchase",In residential district,Balcony present,"Paid parking, public parking and resident's parking permits",Yes,Yes,Yes (€ 92.50 per month),Yes,Yes,Yes,no
