header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Accessibility,Specific,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Fees,Location,Balcony/roof garden,Type of garage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Tommaso Albinonistraat 148,1083 HM Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42448824-tommaso-albinonistraat-148/?navigateSource=resultlist,20220130_222327,"€ 850,000 kosten koper","€ 7,522    The asking price per m² (€ 850,000) is calculated by dividing the asking price of the home by the living area (113 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",4 months,Sold under reservation,Available in consultation,Upstairs apartment (apartment),Resale property,2007,Disabled access friendly and accessible for seniors,With carpets and curtains,Living area113 m²Exterior space attached to the building7 m²,113 m²,7 m²,353 m³,3 rooms (2 bedrooms),1 bathroom,Toilet,1 story,12th floor,"Balanced ventilation system, elevator and TV via cable",A        What does this mean?,Completely insulated,District heating,District heating,Long-term lease (end date of long-term lease:  16-04-2056),Paid until 16-04-2056,"In residential district, freestanding location and unobstructed surrounding view",Balcony present,Underground parking and parking place,Paid parking and parking garage,Yes,Yes,Yes,Yes,Yes,Yes,no
