header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Balcony/roof garden,Shed / storage,Facilities.1,Insulation,Type of parking facilities,error
Fluitersdreef 12,6871 LP Renkum        ,https://www.funda.nl/en/koop/renkum/huis-88019502-fluitersdreef-12/?navigateSource=resultlist,20220127_215629,"€ 330,000 kosten koper","€ 3,474    The asking price per m² (€ 330,000) is calculated by dividing the asking price of the home by the living area (95 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",6 weeks,Sold under reservation,Available in consultation,"Single-family home, corner house",Resale property,1979,Combination roof covered with asphalt roofing and roof tiles,Living area95 m²Exterior space attached to the building16 m²External storage space21 m²,95 m²,16 m²,21 m²,350 m³,3 rooms (2 bedrooms),1 bathroom and 2 separate toilets,Toilet,2 stories,TV via cable,C        What does this mean?,CH boiler,CH boiler,"Nefit Trendline ( combination boiler from 2018, in ownership)",1 m²,Full ownership,Alongside a quiet road and in residential district,Back garden and sun terrace,"113 m² (15 meter deep and 7,5 meter broad)",Located at the southeast accessible via the rear,Balcony present,Detached wooden storage,Electricity,"Roof insulation, double glazing and insulated walls",Public parking,no
