header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Insulation.1,Type of parking facilities,error
Calsstraat 8,8015 BK Zwolle        ,https://www.funda.nl/en/koop/zwolle/huis-42668284-calsstraat-8/?navigateSource=resultlist,20220128_073915,"€ 339,500 kosten koper","€ 3,004    The asking price per m² (€ 339,500) is calculated by dividing the asking price of the home by the living area (113 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",4 weeks,Under offer,Available in consultation,"Single-family home, row house",Resale property,1992,Gable roof covered with roof tiles,Living area113 m²External storage space6 m²,113 m²,6 m²,129 m²,386 m³,5 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Toilet,3 stories,"Outdoor awning, skylight, optical fibre, mechanical ventilation, passive ventilation system and TV via cable",B        What does this mean?,"Roof insulation, mostly double glazed, insulated walls and floor insulation","CH boiler, electric heating and partial floor heating",CH boiler,Remeha Avanta 28c (gas-fired combination boiler from 2006),129 m²,Full ownership,Back garden and front garden,45 m² (9 meter deep and 5 meter broad),Located at the southwest accessible via the rear,Detached wooden storage,Electricity,No insulation,Public parking,no
