header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Quality marks,Areas,Living area,Other space inside the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Location,Garden,Shed / storage,Type of parking facilities,error
Zandheuvel 6,6685 BE Haalderen        ,https://www.funda.nl/en/koop/haalderen/huis-88045843-zandheuvel-6/?navigateSource=resultlist,20220128_065114,"€ 375,000 kosten koper","€ 3,049    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 375,000) is calculated by dividing the asking price of the home by the living area (123 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ","January 25, 2022",Available,Available in consultation,"Single-family home, detached residential property",Resale property,1834,Renovation project,Gable roof covered with asbestos and roof tiles,Energie Prestatie Advies,Living area123 m²Other space inside the building18 m²External storage space207 m²,123 m²,18 m²,207 m²,"1,400 m²",522 m³,6 rooms (4 bedrooms),1 bathroom,Shower and toilet,2 stories and a basement,Skylight and passive ventilation system,G        What does this mean?,Partly double glazed,CH boiler,CH boiler,"Intergas (gas-fired combination boiler from 2019, to rent)",1.400 m²,Alongside a quiet road and unobstructed surrounding view,Surrounded by garden,Detached brick storage,Parking on private property,no
