header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Type of parking facilities,error
Badlaan 11,1399 GM Muiderberg        ,https://www.funda.nl/en/koop/muiderberg/huis-42661961-badlaan-11/?navigateSource=resultlist,20220129_054048,"€ 459,000 kosten koper","€ 4,371    The asking price per m² (€ 459,000) is calculated by dividing the asking price of the home by the living area (105 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 weeks,Under offer,Available in consultation,"Single-family home, double house",Resale property,1905,Gable roof covered with roof tiles,Living area105 m²Other space inside the building10 m²Exterior space attached to the building2 m²,105 m²,10 m²,2 m²,154 m²,405 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,3 stories,Passive ventilation system,D        What does this mean?,"Roof insulation, partly double glazed, insulated walls and floor insulation",CH boiler and fireplace,CH boiler,"Nefit Ecomline HR (gas-fired from 1998, in ownership)",154 m²,Full ownership,In center and in residential district,Back garden and front garden,"72 m² (14 meter deep and 6,7 meter broad)",Located at the west,Detached wooden storage,Public parking,no
