header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Shed / storage,Type of garage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Essenburg 87,3328 CD Dordrecht        ,https://www.funda.nl/en/koop/dordrecht/appartement-42695906-essenburg-87/?navigateSource=resultlist,20220130_115357,"€ 179,000 kosten koper","€ 2,983    The asking price per m² (€ 179,000) is calculated by dividing the asking price of the home by the living area (60 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 28, 2022",Available,Available in consultation,€ 123.89 per month,Galleried apartment (apartment),Resale property,1980,Flat roof covered with asphalt roofing,Living area60 m²Exterior space attached to the building3 m²External storage space4 m²,60 m²,3 m²,4 m²,212 m³,2 rooms (1 bedroom),1 bathroom,Shower and toilet,1 story,3rd floor,TV via cable,C        What does this mean?,Double glazing,CH boiler,CH boiler,"Intergas HR (gas-fired combination boiler from 2018, in ownership)",Full ownership,"In residential district, freestanding location and unobstructed surrounding view",Balcony present,Built-in,Parking place,Public parking,Yes,Yes,Yes (€ 123.89 per month),Yes,Yes,Yes,no
