header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Front garden,Garden location,Balcony/roof garden,Shed / storage,Type of garage,Capacity,Facilities.1,Type of parking facilities,error
van Lyndenlaan 4,3768 MG Soest        ,https://www.funda.nl/en/koop/soest/huis-42446621-van-lyndenlaan-4/?navigateSource=resultlist,20220127_225324,"€ 1,245,000 kosten koper","€ 6,014    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 1,245,000) is calculated by dividing the asking price of the home by the living area (207 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",4 months,Available,Available in consultation,"Villa, detached residential property",Resale property,1953,Gable roof covered with roof tiles,Living area207 m²Other space inside the building18 m²Exterior space attached to the building15 m²External storage space54 m²,207 m²,18 m²,15 m²,54 m²,"1,143 m²",792 m³,6 rooms (4 bedrooms),1 bathroom and 1 separate toilet,"Sauna, bath and toilet",3 stories,"Outdoor awning, sauna, sliding door and swimming pool",D        What does this mean?,"Roof insulation, double glazing, insulated walls and floor insulation",CH boiler and partial floor heating,CH boiler,"Vaillant CW5 (gas-fired combination boiler, in ownership)",1.143 m²,Full ownership,"On the edge of a forest, alongside a quiet road and In wooded surroundings","Back garden, surrounded by garden, front garden and side garden",500 m² (20 meter deep and 25 meter broad),Located at the southwest,Balcony present,Detached wooden storage,Detached brick garage,2 cars,Electricity,Public parking,no
