header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Heating,Hot water,CH boiler,Area,Ownership situation,Fees,Location,Garden,Balcony/roof garden,Type of parking facilities,error
Zuiderzeepark 104,1024 MH Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/huis-41329021-zuiderzeepark-104/?navigateSource=resultlist,20220130_195931,"€ 1,600,000 kosten koper","€ 6,639    The asking price per m² (€ 1,600,000) is calculated by dividing the asking price of the home by the living area (241 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",6+ months,Available,Available in consultation,"Villa, detached residential property",Resale property,1997,Flat roof covered with asphalt roofing,Living area241 m²Other space inside the building14 m²Exterior space attached to the building49 m²,241 m²,14 m²,49 m²,444 m²,889 m³,9 rooms (4 bedrooms),2 bathrooms and 2 separate toilets,"Bath, 2 showers and toilet",3 stories and a basement,Mechanical ventilation and TV via cable,B        What does this mean?,CH boiler,CH boiler,"Gas-fired combination boiler, in ownership",444 m²,Municipal ownership encumbered with long-term leaset,Paid until 31-08-2044,"Alongside park, sheltered location and unobstructed surrounding view",Surrounded by garden,Roof terrace present,Parking on private property,no
