header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Type of parking facilities,error
Grebberstraat 49,2021 ZA Haarlem        ,https://www.funda.nl/en/koop/haarlem/huis-42413021-grebberstraat-49/?navigateSource=resultlist,20220129_165433,"€ 650,000 kosten koper","€ 5,752    The asking price per m² (€ 650,000) is calculated by dividing the asking price of the home by the living area (113 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",5 months,Sold under reservation,Available in consultation,"Single-family home, row house",Resale property,1900,Protected townscape or village view (permit needed for alterations) and partly furnished with carpets and curtains,Combination roof covered with asphalt roofing and roof tiles,Living area113 m²External storage space3 m²,113 m²,3 m²,87 m²,367 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Bath and toilet,3 stories,C        What does this mean?,Roof insulation and double glazing,CH boiler,CH boiler and electrical boiler,"Remeha (gas-fired combination boiler from 2007, in ownership)",87 m²,Full ownership,Alongside a quiet road and in residential district,Back garden,"45 m² (10 meter deep and 4,5 meter broad)",Located at the east,Detached wooden storage,Resident's parking permits,no
