header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Garden,Back garden,Garden location,Balcony/roof garden,Type of garage,Capacity,Facilities.1,Insulation.1,Type of parking facilities,error
Boxmeerhof 22,6844 AC Arnhem        ,https://www.funda.nl/en/koop/arnhem/huis-88035181-boxmeerhof-22/?navigateSource=resultlist,20220130_162939,"€ 529,000 kosten koper","€ 3,435    The asking price per m² (€ 529,000) is calculated by dividing the asking price of the home by the living area (154 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 weeks,Available,Available in consultation,"Single-family home, double house",Resale property,2003,Flat roof covered with asphalt roofing,Living area154 m²Other space inside the building14 m²Exterior space attached to the building38 m²,154 m²,14 m²,38 m²,258 m²,584 m³,6 rooms (5 bedrooms),1 bathroom and 2 separate toilets,Sauna and shower,3 stories,"Alarm installation, mechanical ventilation, passive ventilation system, flue, sauna, TV via cable and solar panels",A        What does this mean?,Completely insulated,"CH boiler, wood heater and partial floor heating",CH boiler,"Intergas (gas-fired combination boiler from 2015, in ownership)",258 m²,Back garden and front garden,"104 m² (11,9 meter deep and 8,75 meter broad)",Located at the east accessible via the rear,Roof terrace present,Built-in,1 car,Electricity,Completely insulated,Parking on private property and public parking,no
