header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Balcony/roof garden,Shed / storage,Type of garage,Capacity,Facilities.1,Type of parking facilities,error
Burgemeester van Lyndenpark 41,6675 AZ Valburg        ,https://www.funda.nl/en/koop/valburg/huis-88973033-burgemeester-van-lyndenpark-41/?navigateSource=resultlist,20220129_040541,"€ 375,000 kosten koper","€ 3,125    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 375,000) is calculated by dividing the asking price of the home by the living area (120 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",2 months,Sold under reservation,Available in consultation,"Single-family home, double house",Resale property,1975,Partly furnished with carpets and curtains,Gable roof covered with roof tiles,Living area120 m²Other space inside the building19 m²Exterior space attached to the building13 m²External storage space7 m²,120 m²,19 m²,13 m²,7 m²,308 m²,492 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,3 stories,"Outdoor awning, optical fibre, passive ventilation system, rolldown shutters and sliding door",C        What does this mean?,"Double glazing, energy efficient window, insulated walls and floor insulation",CH boiler and partial floor heating,CH boiler,"Nefit HR CV-combiketel (gas-fired combination boiler from 1999, in ownership)",308 m²,Full ownership,Alongside a quiet road and in residential district,"Back garden, front garden and side garden","50 m² (8,49 meter deep and 5,91 meter broad)",Located at the south accessible via the rear,Balcony present,Detached wooden storage,Attached brick garage,1 car,"Electrical door, electricity and running water",Parking on private property,no
