header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Balcony/roof garden,Shed / storage,Type of garage,Type of parking facilities,error
Gabriël Metsulaan 12,5611 SP Eindhoven        ,https://www.funda.nl/en/koop/eindhoven/huis-42664352-gabriel-metsulaan-12/?navigateSource=resultlist,20220201_012207,"€ 535,000 kosten koper","€ 3,408    The asking price per m² (€ 535,000) is calculated by dividing the asking price of the home by the living area (157 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 weeks,Sold under reservation,Available in consultation,"Single-family home, corner house",Resale property,1956,Gable roof covered with roof tiles,Living area157 m²Other space inside the building9 m²Exterior space attached to the building11 m²External storage space9 m²,157 m²,9 m²,11 m²,9 m²,232 m²,587 m³,6 rooms (5 bedrooms),1 bathroom and 1 separate toilet,Bath and toilet,3 stories,D        What does this mean?,Mostly double glazed,CH boiler,CH boiler,"HR-ketel (gas-fired combination boiler from 2017, in ownership)",232 m²,Full ownership,In center,Back garden and front garden,"122 m² (13,7 meter deep and 8,7 meter broad)",Located at the west accessible via the rear,Balcony present,Detached brick storage,Possibility for garage and parking place,Parking on private property,no
