header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Shed / storage,Type of garage,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
C. van Eesterenlaan 318 + PP,1019 KE Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-88971674-c-van-eesterenlaan-318-pp/?navigateSource=resultlist,20220130_221505,"€ 649,000 kosten koper","€ 5,795    The asking price per m² (€ 649,000) is calculated by dividing the asking price of the home by the living area (112 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Sold under reservation,Available in consultation,€ 232.00 per month,Maisonnette (apartment),Resale property,1997,Flat roof,Living area112 m²Exterior space attached to the building14 m²External storage space6 m²,112 m²,14 m²,6 m²,357 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Bath and shower,2 stories,Elevator and mechanical ventilation,B        What does this mean?,Double glazing and completely insulated,CH boiler,CH boiler,2014,Long-term lease,"Alongside a quiet road, on navigable waterway, alongside water, in residential district and unobstructed surrounding view",Balcony present,Built-in,Underground parking and parking place,Yes,Yes,Yes (€ 232.00 per month),Yes,Yes,Yes,no
