header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of parking facilities,error
Ringbaan-Zuid 161,5021 EB Tilburg        ,https://www.funda.nl/en/koop/tilburg/huis-42531068-ringbaan-zuid-161/?navigateSource=resultlist,20220130_122223,"€ 419,000 kosten koper","€ 2,910    The asking price per m² (€ 419,000) is calculated by dividing the asking price of the home by the living area (144 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Sold under reservation,Available in consultation,"Single-family home, row house",Resale property,1956,Gable roof covered with roof tiles,Living area144 m²External storage space7 m²,144 m²,7 m²,157 m²,495 m³,5 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Bath and toilet,2 stories and a attic,Passive ventilation system and TV via cable,D        What does this mean?,CH boiler,CH boiler,"HR Nefit (gas-fired combination boiler from 2004, in ownership)",157 m²,See deed,In residential district and unobstructed surrounding view,Back garden,78 m² (13 meter deep and 6 meter broad),Located at the north accessible via the rear,Detached wooden storage,Electricity,Paid parking,no
