header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Balcony/roof garden,Shed / storage,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Molukkenstraat 90 A,1094 BS Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42547358-molukkenstraat-90-a/?navigateSource=resultlist,20220131_000319,"€ 399,000 kosten koper","€ 7,980    The asking price per m² (€ 399,000) is calculated by dividing the asking price of the home by the living area (50 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 81 per month,8 weeks,Sold under reservation,Available in consultation,Apartment with shared street entrance (apartment),Resale property,1989,Flat roof covered with asphalt roofing,Living area50 m²Exterior space attached to the building6 m²External storage space5 m²,50 m²,6 m²,5 m²,151 m³,3 rooms (2 bedrooms),1 bathroom,Shower and toilet,1 story,4th floor,Mechanical ventilation and TV via cable,B        What does this mean?,Double glazing,CH boiler,CH boiler,"Intergas (gas-fired combination boiler from 2006, in ownership)",Municipal long-term lease,Paid until 15-03-2040,Alongside busy road and in residential district,Balcony present,Storage box,Electricity,Public parking and resident's parking permits,Yes,Yes,No,Yes,Yes,Yes,no
