header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Heating,Hot water,CH boiler,Ownership situation,Location,Garden,Back garden,Garden location,Balcony/roof garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Grote Houtstraat 169 B,2011 SL Haarlem        ,https://www.funda.nl/en/koop/haarlem/appartement-42696542-grote-houtstraat-169-b/?navigateSource=resultlist,20220129_062936,"€ 350,000 kosten koper","€ 3,889    The asking price per m² (€ 350,000) is calculated by dividing the asking price of the home by the living area (90 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",Today,Available,Available in consultation,Ground-floor + upstairs apartment (apartment),Resale property,Before 1906,Protected townscape or village view (permit needed for alterations) and renovation project,Gable roof covered with roof tiles,Living area90 m²Exterior space attached to the building7 m²,90 m²,7 m²,400 m³,3 rooms (1 bedroom),2 bathrooms and 2 separate toilets,2 showers,3 stories,Ground floor,TV via cable,D        What does this mean?,CH boiler,CH boiler,"Nefit (gas-fired combination boiler from 2012, in ownership)",Full ownership,Sheltered location and in center,Back garden,"60 m² (8,63 meter deep and 6,9 meter broad)",Located at the east,Roof terrace present,Paid parking and resident's parking permits,No,No,No,No,No,No,no
