header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Shed / storage,Type of parking facilities,error
Waterland 89,2987 EN Ridderkerk        ,https://www.funda.nl/en/koop/ridderkerk/huis-42580016-waterland-89/?navigateSource=resultlist,20220128_140529,"€ 1,350,000 kosten koper","€ 4,963    The asking price per m² (€ 1,350,000) is calculated by dividing the asking price of the home by the living area (272 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 months,Available,Available in consultation,"Villa, detached residential property (residential property on water)",Resale property,2010,Combination roof covered with roof tiles,Living area272 m²Exterior space attached to the building44 m²External storage space9 m²,272 m²,44 m²,9 m²,538 m²,937 m³,8 rooms (6 bedrooms),1 bathroom and 2 separate toilets,"Sauna, bath and shower",3 stories,"Air conditioning, jacuzzi, mechanical ventilation, passive ventilation system, rolldown shutters, sauna and TV via cable",A        What does this mean?,Energy efficient window and completely insulated,CH boiler and partial floor heating,CH boiler,"Remeha AWB 6 (gas-fired combination boiler from 2010, in ownership)",538 m²,Full ownership,"Alongside a quiet road, alongside water, sheltered location and in residential district",Surrounded by garden,Detached wooden storage,Parking on private property and public parking,no
