header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Balcony/roof garden,Shed / storage,Facilities.1,Type of garage,Type of parking facilities,error
Stentorlaan 108,7534 HR Enschede        ,https://www.funda.nl/en/koop/enschede/huis-42654701-stentorlaan-108/?navigateSource=resultlist,20220128_061810,"€ 375,000 kosten koper","€ 2,885    The asking price per m² (€ 375,000) is calculated by dividing the asking price of the home by the living area (130 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",5 weeks,Sold under reservation,Available in consultation,"Single-family home, detached residential property",Resale property,2002,Shed roof covered with other,Living area130 m²Other space inside the building11 m²Exterior space attached to the building31 m²,130 m²,11 m²,31 m²,183 m²,488 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Bath,3 stories,Optical fibre and mechanical ventilation,A        What does this mean?,"Roof insulation, double glazing, insulated walls and floor insulation","CH boiler, pellet burner, partial floor heating and heat recovery unit",CH boiler,"HR combi CW5 ( combination boiler from 2021, in ownership)",183 m²,Full ownership,"Alongside a quiet road, in residential district and unobstructed surrounding view","Back garden, front garden and side garden","43 m² (5 meter deep and 8,5 meter broad)",Located at the northwest accessible via the rear,Roof terrace present,Built-in,Electricity,Parking place,Parking on private property and public parking,no
