header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Insulation.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Hilversumsestraat 8 F,2574 XG Den Haag        ,https://www.funda.nl/en/koop/den-haag/appartement-88990597-hilversumsestraat-8-f/?navigateSource=resultlist,20220131_230426,"€ 325,000 kosten koper","€ 3,736    The asking price per m² (€ 325,000) is calculated by dividing the asking price of the home by the living area (87 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Sold under reservation,Available in consultation,€ 68.00 per month,Maisonnette (apartment),Resale property,1996,Flat roof covered with asphalt roofing,Living area87 m²External storage space6 m²,87 m²,6 m²,317 m³,3 rooms (2 bedrooms),1 bathroom,Shower and toilet,5 stories,1st floor,Passive ventilation system and TV via cable,A        What does this mean?,"Roof insulation, double glazing and insulated walls",CH boiler,CH boiler,"Intergas Kombi Kompakt HRE 28/24 A CW4 (gas-fired combination boiler from 2021, in ownership)",Municipal long-term lease,Bought off for eternity,"Alongside park, sheltered location and in residential district",Back garden,"30 m² (6,71 meter deep and 4,43 meter broad)",Located at the southeast accessible via the rear,Detached wooden storage,Electricity,No insulation,"Paid parking, public parking and resident's parking permits",Yes,Yes,Yes (€ 68.00 per month),Yes,Yes,Yes,no
