header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Balcony/roof garden,Shed / storage,Type of garage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
IJdoornlaan 825,1025 AZ Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-88051027-ijdoornlaan-825/?navigateSource=resultlist,20220129_051615,"€ 485,000 kosten koper","€ 4,755    The asking price per m² (€ 485,000) is calculated by dividing the asking price of the home by the living area (102 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",Today,Available,Available in consultation,€ 170.00 per month,Apartment with shared street entrance (apartment),Resale property,2010,Flat roof covered with asphalt roofing,Living area102 m²Exterior space attached to the building12 m²External storage space7 m²,102 m²,12 m²,7 m²,330 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,1 story,2nd floor,Elevator and mechanical ventilation,B        What does this mean?,Double glazing and completely insulated,CH boiler,CH boiler,"Intergas (gas-fired combination boiler from 2010, in ownership)",Long-term lease,Bought off for eternity,Alongside a quiet road and in residential district,Balcony present,Storage box,Parking place,Parking garage,Yes,Yes,Yes (€ 170.00 per month),Yes,Yes,Yes,no
