header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Garden,Sun terrace,Garden location,Shed / storage,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Galerij 18 a,5401 GD Uden        ,https://www.funda.nl/en/koop/uden/appartement-42689151-galerij-18-a/?navigateSource=resultlist,20220128_072527,"€ 350,000 kosten koper","€ 2,174    The asking price per m² (€ 350,000) is calculated by dividing the asking price of the home by the living area (161 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 21, 2022",Available,Available in consultation,Maisonnette (apartment),Resale property,1963,Flat roof covered with asphalt roofing,Living area161 m²Exterior space attached to the building39 m²External storage space11 m²,161 m²,39 m²,11 m²,521 m³,6 rooms (4 bedrooms),1 bathroom and 2 separate toilets,2 stories,Mechanical ventilation and TV via cable,D        What does this mean?,Double glazing and insulated walls,CH boiler,CH boiler,Gas-fired combination boiler,Full ownership,In center,Sun terrace,"50 m² (6,9 meter deep and 7,2 meter broad)",Located at the south,Detached brick storage,Electricity and running water,Paid parking and resident's parking permits,No,No,No,No,No,No,no
