header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Areas,Living area,Plot size,Volume in cubic meters,Number of rooms,Number of stories,Provisional energy label,error
Singelwoning (Bouwnr. 76),6663 Lent        ,https://www.funda.nl/en/koop/lent/huis-42684842-singelwoning-bouwnr-76/?navigateSource=resultlist,20220129_072658,"€ 474,500 vrij op naam","€ 3,389    The asking price per m² (€ 474,500) is calculated by dividing the asking price of the home by the living area (140 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 27, 2022",Available,Available in consultation,"Single-family home, row house",New property,2022,Living area140 m²,140 m²,114 m²,492 m³,5 rooms (4 bedrooms),3 stories,A        What does this mean?,no
