header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Energy label,Insulation,Heating,Hot water,Area,Ownership situation,Location,Garden,Back garden,Garden location,Balcony/roof garden,Type of parking facilities,error
Stadhouderslaan 96,3583 JN Utrecht        ,https://www.funda.nl/en/koop/utrecht/huis-88031729-stadhouderslaan-96/?navigateSource=resultlist,20220131_160149,"€ 1,100,000 kosten koper","€ 5,612    The asking price per m² (€ 1,100,000) is calculated by dividing the asking price of the home by the living area (196 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 weeks,Available,Available in consultation,"Desirable residence/villa, row house",Resale property,1910,Protected townscape or village view (permit needed for alterations),Flat roof covered with asphalt roofing,Living area196 m²Other space inside the building23 m²Exterior space attached to the building12 m²,196 m²,23 m²,12 m²,149 m²,812 m³,8 rooms (6 bedrooms),1 bathroom and 2 separate toilets,Bath and shower,4 stories,C        What does this mean?,"Roof insulation, double glazing and no cavity wall",District heating,Central facility,149 m²,Full ownership,Alongside a quiet road and in residential district,Back garden,"56 m² (9,16 meter deep and 6,08 meter broad)",Located at the east,Balcony present,Paid parking and resident's parking permits,no
