header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Located at,Facilities,Energy label,Heating,Hot water,Ownership situation,Location,Balcony/roof garden,Shed / storage,Facilities.1,Insulation,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Griegplein 149,3122 VN Schiedam        ,https://www.funda.nl/en/koop/schiedam/appartement-88033723-griegplein-149/?navigateSource=resultlist,20220127_232334,"€ 250,000 kosten koper","€ 2,315    The asking price per m² (€ 250,000) is calculated by dividing the asking price of the home by the living area (108 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 weeks,Available,Available in consultation,€ 266.85 per month,Galleried apartment (apartment),Resale property,1970,Flat roof covered with asphalt roofing,Living area108 m²Exterior space attached to the building12 m²External storage space8 m²,108 m²,12 m²,8 m²,332 m³,5 rooms (3 bedrooms),1 separate toilet,11 stories,6th floor,Outdoor awning and elevator,E        What does this mean?,Communal central heating,Electrical boiler,Full ownership,"Alongside park, alongside water, in residential district and unobstructed surrounding view",Balcony present,Built-in,Electricity,No insulation,Public parking,Yes,Yes,Yes (€ 266.85 per month),Yes,Yes,Yes,no
