header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Fees,Ownership situation.1,Fees.1,Ownership situation.2,Fees.2,Location,Balcony/roof garden,Shed / storage,Type of garage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
George Gershwinlaan 177,1082 MT Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-41289573-george-gershwinlaan-177/?navigateSource=resultlist,20220130_200840,"€ 1,095,000 kosten koper","€ 8,172    The asking price per m² (€ 1,095,000) is calculated by dividing the asking price of the home by the living area (134 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",6+ months,Available,Available in consultation,Penthouse,Resale property,2009,Flat roof covered with asphalt roofing,Living area134 m²Other space inside the building1 m²Exterior space attached to the building51 m²External storage space5 m²,134 m²,1 m²,51 m²,5 m²,471 m³,3 rooms (2 bedrooms),2 bathrooms and 1 separate toilet,Bath and toilet,2 stories,7th floor,Elevator,A        What does this mean?,Double glazing and completely insulated,Complete floor heating and heat recovery unit,Central facility,Municipal ownership encumbered with long-term leaset (end date of long-term lease:  15-10-2057),€ 6.138 per year with option to purchase,Municipal ownership encumbered with long-term leaset (end date of long-term lease:  15-10-2057),€ 395 per year with option to purchase,Municipal ownership encumbered with long-term leaset (end date of long-term lease:  15-10-2057),€ 395 per year with option to purchase,Alongside water and unobstructed surrounding view,Roof terrace present and balcony present,Built-in,Parking place,Resident's parking permits,Yes,Yes,No,Yes,Yes,Yes,no
